web-scraper-order,web-scraper-start-url,links,links-href,price,adresse,image-link-src,marque
"1738688631-361","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43137-moto-electrique.html","400.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/e073fa9cb9b7fd5e3247c47711afdbee.jpeg","Moto Électrique 2 places

Cette moto électrique puissante vous permet de faire des économies d'argent à long terme. Rapide et silencieuse, elle est très économique pas besoin de Papiers .

Caractéristiques :

    Autonomie : 80km

    Puissance : 350W

    Vitesse max : 30km/h

    Charge : 4 - 8 h

    Transmission Automatique : 6 Vitesses

    Sécurité : Blocage Roue Arrière

    Phares LED

    02 Clés Avec Télécommande (alarme...)

    Portes bagages + Rangement

    Chargeur (offert)

    Disponible a Fass delorme / Daka"
"1738688637-362","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh nouveau","https://www.dakarvente.com/annonce-43668-honda-sh-nouveau.html","500  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/706d9e365c9ec8826a7d38630b11480c.jpeg","Honda sh nouveau 

Venant d’europe quelques mois 

Papiers complet 

772838094"
"1738688646-363","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43819-moto-electrique.html","375.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/05904cb0c09a17993bbb54a68b02c7c5.jpeg","Moto Électrique 2 places

Cette moto électrique puissante vous permet de faire des économies d'argent à long terme. Rapide et silencieuse, elle est très économique pas besoin de Papiers .

Caractéristiques :

    Autonomie : 80km

    Puissance : 350W

    Vitesse max : 30km/h

    Charge : 4 - 8 h

    Transmission Automatique : 6 Vitesses

    Sécurité : Blocage Roue Arrière

    Phares LED

    02 Clés Avec Télécommande (alarme...)

    Portes bagages + Rangement

    Chargeur (offert)"
"1738688656-364","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh","https://www.dakarvente.com/annonce-43854-honda-sh.html","350.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/45c376a51dd318b0d62a4b10178ca87d.jpeg","Moto en très bonne état 

Papiers complet"
"1738688666-365","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh nouveau","https://www.dakarvente.com/annonce-43855-honda-sh-nouveau.html","460.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/fecf75a39729fa42e0c716b4f69ecd11.jpeg","Moto en très bonne état 

Papiers complet"
"1738688677-366","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh","https://www.dakarvente.com/annonce-43857-honda-sh.html","320  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/52b9ed01e44f7ab2596f8deef52a0a15.jpeg","Moto tout est normal 

Avec papier complet"
"1738688683-367","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda Forza 750cc 2023","https://www.dakarvente.com/annonce-43942-honda-forza-750cc-2023.html","3.900.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/0e13f8738aadcc0ed9a93d8d9aa2e768.jpg","Marque : Honda

Modèle : Forza

Cylindrée : 750cc

Année : 2023

Kilométrage : 14 000 kilomètres"
"1738688689-368","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW Ninet Scranbler 1200cc 2023","https://www.dakarvente.com/annonce-43950-bmw-ninet-scranbler-1200cc-2023.html","5.900.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/2680775d7ff134e006412c61599b5413.jpg","Marque : BMW

Modèle : Ninet Scranbler

Cylindrée : 1200cc

Année : 2023

Kilométrage : 3 000 kilomètres"
"1738688703-369","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc HP 2020","https://www.dakarvente.com/annonce-43953-bmw-gs-1250cc-hp-2020.html","5.900.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/8cf8ebf492a00cf665a180e45d64ab20.jpg","Marque : BMW

Modèle : GS HP

Cylindrée : 1250cc

Année : 2020

Kilométrage : 20 000 kilomètres"
"1738688711-370","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc Exclusif 2020","https://www.dakarvente.com/annonce-43954-bmw-gs-1250cc-exclusif-2020.html","5.500.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/2ca19503a5d504c050a964ba1d4d841a.jpg","Marque : BMW

Modèle : GS Exclusif

Cylindrée : 1250cc

Année : 2020

Kilométrage : 17 000 kilomètres"
"1738688719-371","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Bmw Ninet 1200cc 2023","https://www.dakarvente.com/annonce-43965-bmw-ninet-1200cc-2023.html","5.900.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/b529ec7bb688172c8bc97f6aa04a2bcf.jpg","Marque : BMW

Modèle : Ninet

Cylindrée : 1200cc

Année : 2023

Kilométrage : 500 kilomètres"
"1738688730-372","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 310cc 2021","https://www.dakarvente.com/annonce-43966-bmw-gs-310cc-2021.html","2.500.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/facbecd22fb13abc03f75597a5c5d02f.jpg","Marque : BMW

Modèle : GS

Cylindrée : 310cc

Année : 2021

Kilométrage : 17 000 kilomètres"
"1738688737-373","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto haojue 2020 à vendre","https://www.dakarvente.com/annonce-44173-moto-haojue-2020-vendre.html","230.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/2029b634b2c63f0481f4d7ecc8bd6a43.jpeg","Moto haojue 2020 carte grise perdue frein à main cassé mais pedale fonctionne 

230mil

774727270"
"1738688743-374","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE ENFANT","https://www.dakarvente.com/annonce-44623-moto-electrique-enfant.html","70.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/eafc19b78685587818a7a2227f7af5a1.jpeg","MOTO électrique pour enfant"
"1738688750-375","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc Triple Black 2022","https://www.dakarvente.com/annonce-44722-bmw-gs-1250cc-triple-black-2022.html","5.500.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/df5cbce1b5110b2781b4b3af267491f6.jpg","Marque : BMW

Modèle : GS Triple Black

Cylindrée : 1250cc

Année : 2022

Kilométrage : 17 000 kilomètres"
"1738688756-376","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW F850 GS 2020","https://www.dakarvente.com/annonce-44725-bmw-f850-gs-2020.html","3.500.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/4508f1a35424011f2c31c71b9b66375d.jpg","Marque : BMW

Modèle : F850 GS

Année : 2020

Kilométrage : 4 000 kilomètres

Si vous êtes intéressés ou souhaitez plus d'informations, contactez nous."
"1738688763-377","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Ducati Scranbler 800cc 2017","https://www.dakarvente.com/annonce-44782-ducati-scranbler-800cc-2017.html","2.500.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/56c39e302477b687eb73a762989db74b.jpg","Marque : Ducati

Modèle : Scranbler

Cylindrée : 800cc

Année : 2017

Kilométrage : 13 000 kilomètres"
"1738688776-378","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty","https://www.dakarvente.com/annonce-44797-liberty.html","330  FCFA","Offre d'un particulier à Grand Dakar","media/annonces/pics/e719f2afc0482a93175c88e7d7ac41d8.jpeg","Papier complet 

Échange possible 

Tout est ok"
"1738688788-379","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda ps","https://www.dakarvente.com/annonce-44798-honda-ps.html","600  FCFA","Offre d'un particulier à Amitié","media/annonces/pics/360bc517d0aa8f74e73e4c94dd94b8a3.jpeg","Échange possible 

Papier complet"
"1738688795-380","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Beverly tourer","https://www.dakarvente.com/annonce-44799-beverly-tourer.html","900  FCFA","Offre d'un particulier à Biscuiterie","media/annonces/pics/c2cfa503e17ae0e9599fde1999ba954f.jpeg","Échange possible 

Papier complet 

Venant"
"1738688814-381","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda Pcx","https://www.dakarvente.com/annonce-44800-honda-pcx.html","700  FCFA","Offre d'un particulier à Bene Tally","media/annonces/pics/e026a601a33bd5fb26fa01b245d1b1ec.jpeg","Échange possible 

Papier complet"
"1738688825-382","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Liberty nouveau model","https://www.dakarvente.com/annonce-44802-liberty-nouveau-model.html","400  FCFA","Offre d'un particulier à Castors","media/annonces/pics/38df6e6bfb00eb416c816a842358fa5e.jpeg","Papier complet 

Échange possible"
"1738688833-383","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Typhoon energy","https://www.dakarvente.com/annonce-44803-typhoon-energy.html","220  FCFA","Offre d'un particulier à Castors","media/annonces/pics/a6a45072bc120e274a66b9bf4f9433f6.jpeg","Bonne état"
"1738688842-384","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto TVS","https://www.dakarvente.com/annonce-44819-moto-tvs.html","490.000  FCFA","Offre d'un particulier à Rufisque","media/annonces/pics/6af94b3b6676e90b601d6b591f7992fb.jpg","*WANTER RANG MOUY GAW!!*

MOTO TVS VENANT AVEC PAPIERS CMC.

*- PriX Kheweul: 490.000f*

CONTACT APPEL OU WHATSAPP:

78 271 82 78

*- Produit Direct*

*- Visible aux Almadies 2*"
"1738688848-385","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Jakarta KTM","https://www.dakarvente.com/annonce-45037-jakarta-ktm.html","420.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/fb5bc3c1208a0a93666ccdf18fcc8b90.jpg","*WANTER RANG MOUY GAW!! PROMO TABASKI!!*

Moto Jakarta KTM VENANT TOUT NEUF A UN PRIX KHEWEUL DE : *420.000f*

CONTACT APPEL OU WHATSAPP:

78 271 82 78

*- Un intermediaire*

*- Visible a La Medina*"
"1738688853-386","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Africain Twin","https://www.dakarvente.com/annonce-45040-africain-twin.html","5.500.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/b77428bbfcf20a4f3cb6d9163a02a52d.jpg","Africain Twin 

Année 2021



Manuelle essence"
"1738688863-387","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BEVERLY 250cm3 carburateur Venant","https://www.dakarvente.com/annonce-45138-beverly-250cm3-carburateur-venant-cmc-original-dispo.html","700.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/c90855b36782f27852d01ea0e356242b.jpg","BEVERLY 250cm3 carburateur papiers CMC original"
"1738688872-388","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco Dink 200ie Venant papiers CMC original","https://www.dakarvente.com/annonce-45139-kymco-dink-200ie-venant-papiers-cmc-original.html","600.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/d2198bcf6e38a967dce2229a58b7987e.jpg","Kymco Dink 200ie Venant"
"1738688883-389","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","LIBERTY S 125cm3 carburateur Venant papiers CMC","https://www.dakarvente.com/annonce-45141-liberty-s-125cm3-carburateur-venant-papiers-cmc.html","550.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/52e145cf912c441308e49384e9b7851b.jpg","Liberty S 125cm3 carburateur Venant papiers CMC disponible"
"1738688890-390","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW F850 Gs 2023 Triple Blacks Adventur","https://www.dakarvente.com/annonce-45352-bmw-f850-gs-2023-triple-blacks-adventur.html","4.900.000  FCFA","Offre d'un particulier à Sicap liberté","media/annonces/pics/b4691433bf14092aa71a1350349cded1.jpg","Marque : BMW

Modèle : F850 Gs 2023 Triple Blacks Adventur

Année : 2023

Kilométrage : 9,000 km"
"1738688896-391","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","HONDA FORZA 300","https://www.dakarvente.com/annonce-45437-honda-forza-300.html","2.000.000  FCFA","Offre d'un particulier à Almadies","media/annonces/pics/b8bc0c31ed4dcfcb3796c60746bd1ff5.jpg","Je vends ma Honda 2020 :transmission. Révision complète à 12000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
"1738688902-392","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO DJAKARTA LIFAN","https://www.dakarvente.com/annonce-45494-moto-djakarta-lifan.html","575.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/88a617b9ec62204675163e90f4d129ec.jpeg","MOTO DJAKARTA LIFAN

DES MOTOS NEUF ET PERFORMANT AVEC UNE TRES FAIBLE CONSOMATION 1.28L / 100Km

MOTEUR DOUBLE EMBRAYE AVEC UNE PUISSANCE DE 110Cm3. 

DISPONIBLE A FASS DELORME / ROND POINT CANAL 4"
"1738688911-393","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Beverly 200cm3 carburateur Venant papiers CmC original dispo","https://www.dakarvente.com/annonce-45503-beverly-200cm3-carburateur-venant-papiers-cmc-original-dispo.html","700.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/6b9023e52efafa785c6dc9b0710b165b.jpg","Beverly 200cm3 carburateur Venant papiers CmC original dispo"
"1738688919-394","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Scooter SYM ORBIT 1","https://www.dakarvente.com/annonce-45584-scooter-sym-orbit-1.html","350.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/1887742b97d58fbbd0d1ba2fa4243320.jpeg","Bonjour! Je vends mon scooter Sym orbit 1 vitesse 125 à 350000F."
"1738688927-395","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto BMW G5 ANNÉE 2019","https://www.dakarvente.com/annonce-45768-moto-bmw-g5-anne-2019.html","3.200.000  FCFA","Offre d'un particulier à Fann","media/annonces/pics/c393e0bf7bcc23bf72b47a2ed32b2085.jpg","Moto BMW G5 ANNÉE 2019



ESSENCE MANUEL kilométrage :20 km cylindres :1.200 cm³



Prix 3.200.000F



Pour plus d'informations contactez sen taif services automobiles"
"1738688942-396","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Ténéré 700 limited Année 2023","https://www.dakarvente.com/annonce-45958-tnr-700-limited-anne-2023.html","4.800.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/4f58b48aa8cc62eda77e564cf423e7ad.jpg","Ténéré 7 0 0 limited Année 2023



ODO kilométrage :km full type de moteur :4 temps 2 cylindres taux de compression :"
"1738688953-397","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","X8 PIAGGIO 200vm3 carburateur moteur Venant","https://www.dakarvente.com/annonce-46072-x8-piaggio-200vm3-carburateur-moteur-venant-cmc-dispo.html","700.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/54ff832099010c2e181d2cd92441632c.jpg","Piaggio X8 200vm3 carburateur Venant"
"1738688963-398","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Vente","https://www.dakarvente.com/annonce-46166-vente.html","3.500.000  FCFA","Offre d'un particulier à Sacré Coeur","media/annonces/pics/0d7a31e6549f4a1f7d6ea0d9c9d809a8.jpeg","Moto à vendre en très bon états avec papier complet moteurs bien entre tenue en bon état prix abordable négociable"
"1738688968-399","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Xmax  papiers complet","https://www.dakarvente.com/annonce-46466-moto-xmax-papiers-complet.html","1.000.000  FCFA","Offre d'un particulier à Fass","media/annonces/pics/d680a148481fb9dbec23aeed21e1b13c.jpg","Moto Xmax  papiers complet assurance en cours de validité 3 clefs"
"1738688974-400","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Aprilia Mojito Custom","https://www.dakarvente.com/annonce-46722-aprilia-mojito-custom.html","300.000  FCFA","Offre d'un particulier à Plateau","img/nophoto.png","Salut je met en vente mon scooter de marque Aprilia, moteur 125cc 4temps avec carte grise et assurance si vous êtes intéressé ou pour plus d'informations vous pouvez me contacter par téléphone ou sur WhatsApp."
"1738688982-401","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 1200cc Adventur Rallye 2019","https://www.dakarvente.com/annonce-46979-bmw-gs-1200cc-adventur-rallye-2019.html","4.900.000  FCFA","Offre d'un particulier à Dieuppeul","media/annonces/pics/3983485a5286786bb4c4d89f80e09aa0.jpg","Marque : BMW

Modèle : GS 1200cc Adventur Rallye

Année : 2019

Kilométrage : 20 000 km"
"1738688987-402","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW R1200 Ninet 2023","https://www.dakarvente.com/annonce-46980-bmw-r1200-ninet-2023.html","4.900.000  FCFA","Offre d'un particulier à Dieuppeul","media/annonces/pics/ddccec258b49a781a559f8940aaa6bec.jpg","Marque : BMW

Modèle : R1200 Ninet

Année : 2023

Kilométrage : 7 000 km"
"1738688999-403","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 1250cc trophées 2023","https://www.dakarvente.com/annonce-46982-bmw-gs-1250cc-trophes-2023.html","6.900.000  FCFA","Offre d'un particulier à Dieuppeul","media/annonces/pics/c651f737c502f434bffbe10148a022a7.jpg","Marque : BMW

Modèle : GS 1250cc trophées

Année : 2023

Kilométrage : 2 000 km"
"1738689006-404","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","GANTS MOTOS ET VELOS PROTECTION MAXIMALE","https://www.dakarvente.com/annonce-47089-gants-motos-et-velos-protection-maximale.html","5.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/001598f16f01c45a287733b06e49f1d2.jpeg","GANTS MOTOS ET VELOS PROTECTION MAXIMAL

Protection maximale des mains lors des chutes, contre le soleil et le froid. Compatible avec les écrans tactiles, plus besoin d'enlever vos gants avant de manipuler votre Smartphone. Disponible en taille adulte et taille enfant.

NB: LES PRIX VARIENT EN FONCTION DES TAILLES 

Disponible à Fass Delorme"
"1738689013-405","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto","https://www.dakarvente.com/annonce-47161-moto.html","1  FCFA","Offre d'un particulier à Niarry Tally","media/annonces/pics/4771f990198cc7ef6db20bd1bd83dc35.jpeg","Moto deux roues boxer disponible avec carte grise plaque et assurance 12mois rond-point jet d’eau"
"1738689020-406","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Scooter Lifan 125","https://www.dakarvente.com/annonce-47188-scooter-lifan-125.html","1  FCFA","Demande d'un particulier à Niarry Tally","media/annonces/pics/77712bd7909469e633e36dcf8bc66172.jpeg","Scooter Lifan 125 disponible avec carte grise plaque et assurance 12mois rond-point jet d’eau"
"1738689031-407","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto TVS","https://www.dakarvente.com/annonce-47237-moto-tvs.html","430.000  FCFA","Offre d'un particulier à Rufisque","media/annonces/pics/a09e5da848add8f6d8a5336e8f13476a.jpg","*WANTER RANG MOUY GAW!! PROMO MAGAL*

MOTO TVS VENANT AVEC PAPIERS CMC.

*- PriX Kheweul: 430.000f*

*- CONTACT APPEL OU WHATSAPP:

78 271 82 78

*- Visible aux Almadies 2*"
"1738689038-408","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Scooter sym","https://www.dakarvente.com/annonce-47806-scooter-sym.html","300.000  FCFA","Offre d'un particulier à Thiaroye","media/annonces/pics/c0921c2c0241bb2a88f8ac84443dfb88.jpeg","Bonjour! Je vends mon scooter sym orbit essence à air contacter moi pour plus d’infos."
"1738689051-409","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Yamaha Xc 300","https://www.dakarvente.com/annonce-47968-yamaha-xc-300.html","450.000  FCFA","Offre d'un particulier à Plateau","media/annonces/pics/edf97139b4f3f07d1f1d66ca2e8ee541.jpeg",""
"1738689072-410","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","VENTE DE MOTOS 02 ROUES A BON PRIX 01 ARRIVAGE MOTO 2","https://www.dakarvente.com/annonce-48485-vente-de-motos-02-roues-a-bon-prix-01-arrivage-moto-2.html","650.000  FCFA","Offre d'un particulier à Dakar","media/annonces/pics/0b8c1a13baa3ca9b1577c48b71651f29.jpg","ARRIVAGE MOTO 2 ROUES A BONS PRIX"
"1738689083-411","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda cb500f 2014","https://www.dakarvente.com/annonce-48529-honda-cb500f-2014.html","1.150.000  FCFA","Offre d'un particulier à Plateau","media/annonces/pics/72caa02a501aa2131d11b9d5e6016aa1.jpg","Je vends ma Honda CBF 2014 :transmission. Révision complète à 55000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi"
"1738689090-412","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","VENTE DE MOTOS 02 ROUES A BON PRIX 01","https://www.dakarvente.com/annonce-49227-vente-de-motos-02-roues-a-bon-prix-01.html","475.000  FCFA","Offre d'un particulier à Sacré Coeur","media/annonces/pics/1c4e8265a8d588d10fbf11bbc95691cc.jpeg","ARRIVAGE MOTO 2 ROUES A BONS PRIX 

Vendu avec tout les papiers kilométrage a zéro.

Moto 2 Roues avec tous les papiers"
"1738689105-413","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto tricycle 5 roues","https://www.dakarvente.com/annonce-50163-moto-tricycle-5-roues.html","1.850.000  FCFA","Offre d'un particulier à Keur Massar","media/annonces/pics/a9644273f1d179ba72bf8462f03788a8.jpeg","Marque: Sitokhoto 

Moto tricycle 5 roues neuf

Kilométrage: 0

Capacité de charge: 2 Tonnes

Benne basculante

Déjà dédouané"
"1738689118-414","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","KTM Jakarta","https://www.dakarvente.com/annonce-50164-ktm-jakarta.html","420.000  FCFA","Offre d'un particulier à Keur Massar","media/annonces/pics/e1fc3f7e26551e1edf72f3bc538cad7f.jpeg","Moto KTM neuf

Kilométrage: 0

Déjà dédouané 

Lacoste et casque offert"
"1738689122-415","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Electrique Tres Econome","https://www.dakarvente.com/annonce-50234-moto-electrique-tres-econome.html","","","",""
"1738689126-416","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO TVS","https://www.dakarvente.com/annonce-50271-moto-tvs.html","","","",""
"1738689135-417","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","DES MOTO TRICYCLES A VENDRE DE MARQUE AGANAMA","https://www.dakarvente.com/annonce-50429-des-moto-tricycles-a-vendre-de-marque-aganama.html","1  FCFA","Offre d'un particulier à Sacré Coeur","media/annonces/pics/56ed97b7f28a1c8a08d1abaec7fdcc45.jpg","DES MOTO TRICYCLES A VENDRE DE MARQUE AGANAMA



Chers clients, nous vous proposons des MOTOS TRICYCLE de marque AGANAMA très efficace et tout neuf avec ou sans sa carte grise.



Tricycle 150 Cc

Marque : AGANAMA

Refroidisseur : à air

Caisse : 180 x 130 cm

Charge maximale : 1 tonne



Tricycle 200 Cc

Marque : AGANAMA

Refroidisseur : à air

Caisse : 180 x 130 cm

Charge maximale : 1.8 tonne



Tricycle 200 Cc (5 roues)

Marque : AGANAMA

Refroidisseur : à air

Caisse : 180 x 130 cm

Charge maximale : 1.8 tonne



PRODUIT GARANTIE

LIVRAISON PARTOUT A DAKAR



BEST, L'Assurance d'une sécurité incontournable."
